time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,kNDVI_RS,x_coord,y_coord,MODIS_GPP,GOSIF_GPP,DIFFUSE_GPP,CABLE_BIOS_NEE,CABLE_BIOS_GPP,CABLE_BIOS_ER,This_Study_NEE,This_Study_GPP,This_Study_ER,FLUXCOM_RS_GPP,FLUXCOM_RS_NEE,FLUXCOM_RS_ER
2010-07-15,-4.237093867061432,48.269207067791754,44.03211320073032,21.897516307969784,14.999191385932297,0.19420026816196237,14.556445557815243,0.0,54.843969218918886,20.05964232871664,22.97979072026356,119.9357736549834,347.08115,393.01673650566477,14.689988488162031,0.34617156,152.87778,-27.38806,59.241234,75.8891,69.53679,-22.250518223116334,183.49936813885776,161.47511864165438,-13.517376,103.25133,69.57465,90.06817,-12.569276,76.02086
2010-08-15,-23.095022953136386,70.95053134726655,47.855508394130155,36.388989208416604,14.478880551384556,0.25912834969758064,14.319355268392506,16.0,76.52353830831976,33.33483569361222,30.886079891806897,171.7433634581988,325.4995551747312,380.5193476724518,14.237178925291762,0.31722227,152.87778,-27.38806,69.96722,86.908,81.98485,-31.967906873974986,215.68099332460008,180.99222063897878,-20.879072,122.60915,79.87356,97.195526,-15.6790695,79.5859
2010-09-15,-23.370731251667728,100.27970357598147,76.90897232431374,38.78192448132437,18.825694915484785,0.36899233415212485,10.601169849204085,0.0,93.8097463800045,36.71116122969809,28.99105365764368,163.83583131721142,371.3979117410235,399.3553370816948,19.6744501770335,0.34550878,152.87778,-27.38806,43.11506,103.2048,115.78431,-5.5109315398488725,213.66505435773453,209.29449964096005,-25.628897,150.87788,94.86365,101.26636,-13.85994,84.87153
2010-10-15,-60.57927270890822,162.99915228936516,102.41987958045694,61.94938627957204,19.40262254805495,0.4080264438844086,10.434571620695596,0.0,133.89743929824294,56.74993062110139,34.448397669336416,207.84150508533972,378.64236223118274,397.3050066061966,20.447241563385077,0.40633878,152.87778,-27.38806,70.689316,140.0094,130.15115,-27.257623547844283,283.4304545666096,253.4290564676553,-33.74856,170.97142,103.39594,120.4679,-23.743713,92.19298
2010-11-15,-73.91096973049,225.47525062358974,151.56428089309975,66.71871412707229,21.392144714717745,0.31803706842726565,55.179927594993906,31.799999999999997,138.6143950260468,63.15626426781812,46.78769671530422,216.98938150776775,388.9201319484748,403.6382521888102,11.59845596897977,0.44481665,152.87778,-27.38806,66.464066,165.1906,118.571594,-59.7468279612199,322.9817431505433,263.13747731134487,-42.25496,186.64214,105.36464,108.43616,-12.421402,92.11268
2010-12-15,-44.209216571564376,254.548706527979,210.33948995641458,66.13955137378824,22.926339838709676,0.4170648698028674,81.41926702209285,410.19999799999994,129.16022840069272,60.58841220531916,31.23743567581503,185.02189076122409,412.49641246870664,392.5954122506057,5.290128329275865,0.4624998,152.87778,-27.38806,62.962265,181.3318,158.11281,19.579709183211538,275.89653315443684,292.46551840787754,-33.868374,202.03293,123.77409,120.2134,-13.52979,102.65834
2011-01-15,-60.685504826400006,280.8172017252,220.1316968988,82.49358000489076,24.08953543682796,0.4068370599462366,78.67034507666247,473.20000000000005,155.81622173576744,75.56983568548387,39.0437751344086,226.03185551483332,410.359472311828,390.50831530142193,6.524507705743431,0.47798452,152.87778,-27.38806,87.68727,183.0406,123.221596,-16.222988963496853,330.00645267699724,314.6868639741852,-36.22839,202.0467,123.89336,135.97267,-19.998863,108.372665
2011-02-15,-75.47625074519999,251.10718006859997,175.63092932339998,77.07209070753179,24.456370775179504,0.28706208849503956,78.51746464583445,104.0,154.9716963019756,78.16802321428571,38.83253474702381,229.05833765031988,412.5748892403618,379.71238668632793,6.720877289041355,0.48643816,152.87778,-27.38806,91.83087,161.2978,134.86134,-33.137620525317466,332.07921660746064,300.11038021255797,-41.956158,197.11102,118.393326,155.44824,-25.23726,117.65277
2011-03-15,-32.611898754,232.4964686958,199.88456994179998,67.18856896804695,22.97030459065809,0.3770377468166806,78.24415903469031,141.60000000000002,119.42286572680086,61.54938501344087,35.676994959677415,188.75043059797974,401.6941488013919,365.8144653458756,6.2109989401385,0.488777,152.87778,-27.38806,73.69131,163.0393,112.86992,13.395579167536484,266.2495961687117,283.42325924671565,-33.02565,189.1624,117.099365,141.37967,-18.990059,113.96068
2011-04-15,2.390181199199997,165.3692862744,167.75946747359998,41.347017598630586,20.11344096527778,0.4214856541898148,78.98392643218486,119.79999900000001,95.63084627114792,39.13929104166667,30.86612416666667,159.82549534438124,382.60965576388895,363.072700430513,5.018555436358586,0.49439222,152.87778,-27.38806,64.58097,135.6417,115.92235,3.629529672746546,243.12425951262748,246.6182948107687,-19.359701,160.11664,108.17552,131.9164,-20.392408,104.47734
2011-05-15,17.390891760070115,112.86235614439438,130.2532479044645,35.399858965149406,15.609482909396418,0.4818835232562742,76.55413472304451,64.20000000000002,86.49641513382242,32.42872384889882,34.857262315518625,158.9592145323641,348.64657167622494,379.2896606007884,4.194700492747638,0.46186364,152.87778,-27.38806,78.37557,109.8163,88.6947,-31.392746042920297,238.71313704038383,206.83988700808942,-21.593512,138.58998,91.47098,115.517,-19.573,91.92821
2011-06-15,8.775451008592759,70.07915443292765,78.85460544152042,23.255371437903012,13.685451094444442,0.5172106971006944,73.7458195736121,9.8,54.25634664040694,22.013649444459425,21.45023895673931,126.78956925506665,333.0695446527778,375.4106548924359,4.140626924291036,0.42819044,152.87778,-27.38806,62.341,83.5736,68.22273,-40.28911745896184,214.73610331400354,175.24079672732034,-27.356852,124.55394,75.55004,93.94938,-12.034943,81.30629
2011-07-15,-0.24047902568127877,53.31020595896035,53.06972693327907,20.66324658966872,12.923932165692202,0.4759458845766129,68.12884615766508,13.0,66.65754226657124,18.928965737907397,32.33478444032046,159.53836738886355,317.1225065188172,389.9690625320077,4.779532199630338,0.35768306,152.87778,-27.38806,68.20289,79.5466,63.513187,-64.52423436438461,230.40294899303788,164.6337361248633,-21.867373,115.2289,67.5828,92.085686,-15.647012,75.49676
2011-08-15,10.179766459867896,53.64184643080873,63.82161289067662,29.48793225141115,14.165525956989244,0.4651990125,75.5248858593531,103.6,82.90165170929436,27.012989311552563,33.461662866657655,159.1065958116398,341.8987063172043,401.31196330718836,3.9840637465100883,0.30254555,152.87778,-27.38806,67.942894,81.8816,80.22959,-51.93498355489943,238.43227871699065,186.0152313086502,-17.277458,127.0333,83.50584,92.915825,-14.43777,77.60901
2011-09-15,-6.350226336188555,97.04066346273777,90.69043712654921,44.19842063549474,16.133720344444445,0.4975047817708334,69.40020154283616,16.2,111.49197307244376,41.83844323736493,38.57234522152102,218.18532841441598,338.60980374999997,403.0230593345158,5.664338276381634,0.32211885,152.87778,-27.38806,60.78919,99.8785,98.05275,-66.81069026391701,276.20496851976674,208.4929665948203,-34.198437,154.1905,82.69704,105.71963,-16.856583,86.51733
2011-10-15,-49.19542960682492,172.5863441387447,123.39091453191978,52.05930703060801,18.778866313449594,0.4932392586888771,73.40574300824161,74.8,114.7657157541972,47.6899326950044,32.7426725112657,198.8905555672985,371.03577067285187,415.9693939537525,5.835302424532827,0.36160716,152.87778,-27.38806,42.061768,127.0387,67.41984,-50.343052897539536,285.41687465834525,240.05554589566708,-34.902794,179.28424,105.61974,106.508385,-14.312551,90.98117
2011-11-15,-81.664967856586,232.57692099945314,150.91195314286713,69.61265579742674,22.81565577083333,0.41855959191493053,72.17936141545215,23.2,176.46284600734236,65.89568374404563,52.46539452073411,287.8654865690576,387.48456999999996,409.5580277099426,7.866700269920466,0.34186563,152.87778,-27.38806,92.285324,144.0097,123.2966,-86.17176822211772,364.8204209181797,273.13881390778954,-43.15809,175.01216,92.087906,108.43466,-11.448125,94.63889
2011-12-15,-44.130979200429124,209.2532229867163,165.12224378628719,67.0661702489694,21.67405516129032,0.49415753858534944,72.68702128846718,140.4,129.5131397834832,61.437259305134155,31.84527682914297,210.41558173686354,391.8986372983871,415.4655867960543,7.193666544424798,0.4072778,152.87778,-27.38806,81.04504,165.116,146.72792,-38.61950971063349,303.56061136657473,265.66201851862445,-29.699717,179.0798,110.00707,127.55158,-18.882502,101.52872
